coin,hour_ts,ts,mid,mark,oracle,premium,funding,oi,day_vlm
BTC,1786536000,1786539480.0,64095.5,64093.8,64118.4,-0.0003493537,1.12366e-05,38528.4396599999,1684140635.9885292
BTC,1786539600,1786543140.0,63876.5,63878.0,63900.0,-0.0003599374,1.25e-05,38568.38818,1747270130.1784132
BTC,1786543200,1786546740.0,63369.5,63372.0,63400.0,-0.0004731861,1.25e-05,38937.6371999999,1853744195.6954062
BTC,1786546800,1786550340.0,63408.5,63409.0,63421.0,-0.0001892118,1.25e-05,39428.5899999999,1784577553.972744
BTC,1786550400,1786553940.0,63471.5,63471.0,63492.0,-0.0003150003,1.25e-05,39748.28486,1773790763.208056
BTC,1786554000,1786557480.0,63469.5,63467.0,63484.1,-0.0002221029,1.25e-05,39726.46102,1740574388.3046305
BTC,1786557600,1786557960.0,63459.5,63459.0,63478.6,-0.0002930121,1.25e-05,39733.40286,1739402619.6757696
BTC,1786561200,,,,,,,,
BTC,1786564800,,,,,,,,
BTC,1786568400,,,,,,,,
BTC,1786572000,,,,,,,,
BTC,1786575600,,,,,,,,
BTC,1786579200,,,,,,,,
BTC,1786582800,,,,,,,,
BTC,1786586400,,,,,,,,
BTC,1786590000,,,,,,,,
BTC,1786593600,,,,,,,,
BTC,1786597200,,,,,,,,
BTC,1786600800,,,,,,,,
BTC,1786604400,1786607880.0,63824.5,63824.9,63859.4,-0.0005386834,4.698e-07,40327.46284,1816066008.1156018
BTC,1786608000,1786611540.0,63728.5,63729.0,63760.0,-0.0004861982,8.514e-07,40572.0676999999,1830527130.303429
BTC,1786611600,1786615080.0,63749.5,63751.9,63780.7,-0.0004813368,3.8846e-06,40702.9431599999,1730689195.3633416
BTC,1786615200,1786618740.0,63623.5,63624.0,63651.0,-0.0004241882,9.7945e-06,40689.42932,1673399367.3614109
BTC,1786618800,1786622340.0,63439.5,63439.0,63470.1,-0.0004742391,8.113e-06,40507.60542,1739271861.82004
BTC,1786622400,1786625940.0,63679.5,63680.0,63701.9,-0.0003437888,1.25e-05,40894.59462,1531517792.5958204
BTC,1786626000,1786629540.0,63700.5,63700.0,63728.8,-0.0004362235,1.18902e-05,40435.9532599999,1534735130.692991
BTC,1786629600,1786633080.0,63851.5,63852.0,63882.0,-0.0004696159,1.25e-05,40397.7141799999,1400595869.2117708
BTC,1786633200,1786636740.0,63450.5,63451.0,63476.4,-0.0004001487,1.25e-05,40261.1935599999,1364839833.276699
BTC,1786636800,1786640280.0,63061.5,63059.4,63088.1,-0.0004137072,1.25e-05,39586.4060399999,1635294923.0748093
BTC,1786640400,1786643940.0,63149.5,63150.0,63167.0,-0.0002691279,1.25e-05,39911.35354,1768417236.542525
BTC,1786644000,1786647240.0,63320.5,63321.0,63331.1,-0.0001594793,1.25e-05,39006.0331399999,1871406464.954115
BTC,1786647600,1786651140.0,63394.5,63390.2,63400.0,-7.88644e-05,1.25e-05,39449.4805,1884045149.198
BTC,1786651200,1786654740.0,63398.5,63398.0,63410.0,-0.0001182779,1.25e-05,39596.75256,1853856185.9006867
BTC,1786654800,1786656540.0,63422.5,63421.3,63426.4,-5.36054e-05,1.25e-05,39645.1974599999,1833242084.2098076
BTC,1786658400,,,,,,,,
BTC,1786662000,,,,,,,,
BTC,1786665600,,,,,,,,
BTC,1786669200,,,,,,,,
BTC,1786672800,,,,,,,,
BTC,1786676400,,,,,,,,
BTC,1786680000,,,,,,,,
BTC,1786683600,,,,,,,,
BTC,1786687200,,,,,,,,
BTC,1786690800,,,,,,,,
BTC,1786694400,1786697880.0,62897.5,62897.0,62912.0,-0.0002129959,1.25e-05,40853.12166,1767875275.7924614
BTC,1786698000,1786701540.0,62783.5,62783.0,62800.0,-0.0002547771,1.25e-05,40947.50194,1763638827.6464295
BTC,1786701600,1786705080.0,62810.5,62810.0,62823.0,-0.0001862375,1.25e-05,41529.8034,1784525292.0353208
BTC,1786705200,1786708740.0,62860.5,62861.0,62872.9,-0.0001892707,1.25e-05,41825.88202,1710751269.1471834
BTC,1786708800,1786712340.0,62717.5,62717.0,62734.4,-0.0002614196,1.25e-05,41918.9445399999,1650186865.351272
BTC,1786712400,1786715940.0,62586.5,62586.0,62612.0,-0.0003992845,1.25e-05,42822.0110999999,1668090664.4681435
BTC,1786716000,1786719480.0,62599.5,62597.6,62618.0,-0.0002874573,1.25e-05,43069.4369799999,1653056712.166048
BTC,1786719600,1786723080.0,62998.5,63003.0,63025.0,-0.0004125347,1.25e-05,43613.73872,1687132666.0950303
BTC,1786723200,1786726740.0,63121.5,63123.0,63144.2,-0.0003515762,1.25e-05,43489.6218799999,1456782650.1835816
BTC,1786726800,1786730280.0,62994.5,62999.6,63021.0,-0.0004125609,1.25e-05,43350.5262199999,1390133769.3681595
BTC,1786730400,1786733940.0,62904.5,62900.9,62920.9,-0.0002526982,1.25e-05,43256.77956,1302891176.7552087
BTC,1786734000,1786737540.0,62932.5,62932.0,62944.6,-0.000184289,1.25e-05,43443.09318,1285945808.576231
BTC,1786737600,1786741140.0,62890.5,62889.9,62906.3,-0.0002432189,1.25e-05,43406.8270599999,1300332376.9006975
BTC,1786741200,1786744740.0,62917.5,62910.0,62920.4,-3.81434e-05,1.25e-05,43482.88518,1276806404.9404986
BTC,1786744800,1786748280.0,62859.5,62866.0,62890.0,-0.0004770234,1.25e-05,43067.87552,1279450762.5926983
BTC,1786748400,1786751940.0,63028.5,63028.5,63042.9,-0.0002204848,1.25e-05,43119.62558,1274324653.090155
BTC,1786752000,1786755480.0,63006.5,63006.0,63020.6,-0.0002158025,1.25e-05,43267.60704,1270129114.9375286
BTC,1786755600,1786759140.0,63019.5,63015.0,63023.6,-7.9335e-06,1.25e-05,43264.35156,1263868778.11278
BTC,1786759200,1786762680.0,63126.5,63123.0,63134.4,-0.0001172103,1.25e-05,43309.76066,1249625903.0300105
BTC,1786762800,1786766340.0,63063.5,63062.1,63075.0,-0.0001743956,1.25e-05,43287.4635599999,1214490264.335901
BTC,1786766400,1786769940.0,63105.5,63105.0,63122.0,-0.0002534774,1.25e-05,43325.83652,1202552446.386322
BTC,1786770000,1786773540.0,63068.5,63068.1,63082.0,-0.000206081,1.25e-05,43344.6852999999,1193409299.6264822
BTC,1786773600,1786777140.0,63089.5,63090.0,63112.3,-0.0003533384,1.25e-05,43406.7078999999,1141907331.244921
BTC,1786777200,1786780680.0,63050.5,63051.0,63075.8,-0.0003440305,1.25e-05,43458.0624,1094950726.52052
BTC,1786780800,1786784340.0,62932.5,62930.0,62956.0,-0.0003653345,1.25e-05,43475.17508,1011204352.1038312
BTC,1786784400,1786787940.0,63019.5,63018.0,63038.1,-0.0002871279,1.25e-05,43584.72614,1005095035.8624202
BTC,1786788000,1786791540.0,63009.5,63009.0,63030.7,-0.0003284114,1.25e-05,43636.05658,968330944.8839117
BTC,1786791600,1786795140.0,62999.5,62996.1,63019.1,-0.0003030827,1.25e-05,43663.9943999999,947118609.4767394
BTC,1786795200,1786798740.0,63009.5,63009.0,63030.8,-0.0002221136,1.25e-05,43658.001,918531745.5654087
BTC,1786798800,1786802340.0,63020.5,63021.0,63055.0,-0.0005392118,1.25e-05,43664.32398,771678019.195135
BTC,1786802400,1786805940.0,63016.5,63016.0,63040.0,-0.0003648477,1.25e-05,43673.9484799999,689876743.9551677
BTC,1786806000,1786809540.0,63074.5,63074.0,63100.0,-0.0003961965,1.25e-05,43865.5698999999,594142329.3481199
BTC,1786809600,1786813140.0,63082.5,63082.0,63096.0,-0.0002060352,1.25e-05,44073.66784,531172478.6616999
BTC,1786813200,1786816740.0,63041.5,63042.0,63068.6,-0.000421763,1.25e-05,44074.4941599999,455328910.30132
BTC,1786816800,1786820340.0,63025.5,63026.0,63057.6,-0.0005011291,9.9101e-06,44085.8751399998,415355445.3904404
BTC,1786820400,1786823940.0,63096.5,63097.0,63123.9,-0.000426146,1.25e-05,44220.29932,381457437.17204
BTC,1786824000,1786827480.0,63072.5,63076.0,63103.0,-0.0004754132,1.04164e-05,44061.3769599999,351117091.6914006
BTC,1786827600,1786831140.0,63134.5,63132.0,63155.0,-0.0003166812,1.25e-05,44206.36248,351811070.3641893
BTC,1786831200,1786834680.0,63107.5,63108.0,63133.0,-0.0003959894,1.25e-05,44157.5656,322994288.1161296
BTC,1786834800,1786838280.0,63056.5,63057.0,63085.0,-0.0004438456,1.25e-05,44333.36834,305590680.8360102
BTC,1786838400,1786841940.0,63060.5,63061.0,63082.1,-0.0003344847,1.25e-05,44344.2514400002,295898848.8449512
BTC,1786842000,1786845540.0,63052.5,63053.0,63082.8,-0.0004153272,1.25e-05,44440.12534,293622006.4267098
BTC,1786845600,1786849140.0,63097.5,63097.0,63121.9,-0.0003627901,1.25e-05,44430.1106,290778027.0453905
BTC,1786849200,1786852740.0,63101.5,63102.0,63127.0,-0.0003960271,1.25e-05,44442.5563,281716416.75629115
BTC,1786852800,1786856340.0,63060.5,63061.0,63090.0,-0.0004596608,1.25e-05,44483.63202,279544800.93166965
BTC,1786856400,1786859940.0,63010.5,63010.0,63040.0,-0.0004600254,6.8488e-06,44362.8454,276876225.1537003
BTC,1786860000,1786863540.0,63040.5,63041.0,63066.9,-0.000410675,1.25e-05,44344.89518,271714462.41216004
BTC,1786863600,1786867140.0,63039.5,63040.0,63061.0,-0.0003282536,1.25e-05,44365.14648,265116934.4221198
BTC,1786867200,1786870740.0,63051.5,63052.0,63067.0,-0.0002378423,1.25e-05,44394.69826,246095280.2432899
BTC,1786870800,1786874340.0,62963.5,62964.0,62988.9,-0.0003953077,1.25e-05,44417.22488,233678982.15656027
BTC,1786874400,1786877940.0,62980.5,62981.0,63009.0,-0.000444381,1.16891e-05,44431.35146,235399071.49097034
BTC,1786878000,1786881480.0,62992.5,62985.0,63009.0,-0.000253932,1.25e-05,44367.5615599999,248320342.10923967
BTC,1786881600,1786885140.0,62987.5,62987.0,63014.4,-0.0004189519,1.09881e-05,44382.16144,255077069.53791994
BTC,1786885200,1786888740.0,63040.5,63040.0,63060.0,-0.0003013003,1.25e-05,44488.8322799997,247874979.9357465
BTC,1786888800,1786892340.0,63077.5,63075.0,63100.0,-0.0003217116,1.25e-05,44504.4225999999,258564459.84925976
BTC,1786892400,1786895940.0,63111.5,63111.0,63135.8,-0.0003769652,1.25e-05,44487.30058,254275191.27649057
BTC,1786896000,1786899540.0,63229.5,63229.6,63258.1,-0.0004442119,8.2199e-06,44177.4488999999,323913281.6481684
BTC,1786899600,1786903080.0,63135.5,63134.0,63158.0,-0.0003483328,1.16225e-05,43993.1458999999,350340923.33560985
BTC,1786903200,1786906680.0,63120.5,63120.0,63140.1,-0.0003025019,1.25e-05,44034.09194,353482462.54998004
BTC,1786906800,1786910340.0,63081.5,63081.0,63109.0,-0.0004278312,1.25e-05,44239.09722,380209490.8268092
BTC,1786910400,1786913940.0,63034.5,63036.0,63065.6,-0.0004852091,6.397e-06,44246.22318,388588530.8727602
BTC,1786914000,1786917540.0,62934.5,62929.0,62956.0,-0.0003335663,1.03867e-05,44263.6056799999,432279676.3394582
BTC,1786917600,1786921140.0,62894.5,62885.0,62910.0,-0.0002384359,1.25e-05,43998.00776,510240548.8350197
BTC,1786921200,1786924740.0,62873.5,62874.0,62900.0,-0.0004133545,1.25e-05,44398.27652,627165058.7812202
BTC,1786924800,1786928340.0,62889.5,62889.4,62914.6,-0.0003910062,1.25e-05,44508.92246,736320091.6724619
BTC,1786928400,1786931940.0,63077.5,63080.0,63110.9,-0.0005213046,9.4327e-06,44422.59268,925290582.3745805
BTC,1786932000,1786935540.0,63366.5,63366.7,63397.9,-0.0004873978,1.09165e-05,44435.92974,1038471998.9300214
BTC,1786935600,1786939140.0,63395.5,63400.0,63428.0,-0.000504509,8.2852e-06,44501.16018,1087004978.7515726
BTC,1786939200,1786942740.0,63507.5,63510.8,63541.2,-0.0004957413,7.6361e-06,44579.53762,1132390119.3856006
BTC,1786942800,1786946340.0,63488.5,63488.0,63520.0,-0.0004880353,4.7265e-06,44655.1429,1147741432.682479
BTC,1786946400,1786949880.0,63634.5,63634.0,63662.0,-0.0004241149,2.362e-07,45119.29398,1223580964.3460824
BTC,1786950000,1786953540.0,63492.5,63493.0,63525.1,-0.0005053121,1.1236e-06,45274.9821,1241553979.9987974
BTC,1786953600,1786957140.0,63350.5,63351.0,63381.0,-0.000473328,3.7078e-06,45185.6704,1279781268.8256457
BTC,1786957200,1786960740.0,63282.5,63282.0,63318.1,-0.0005543439,-9.839e-07,45261.28628,1295284014.9705813
BTC,1786960800,1786964340.0,63658.5,63659.4,63694.3,-0.0005542097,7.425e-07,45372.1727999999,1341647672.1933103
BTC,1786964400,1786967940.0,63569.5,63571.0,63606.0,-0.0005659843,2.8531e-06,44864.32608,1379181458.489312
BTC,1786968000,1786971540.0,63540.5,63540.0,63572.1,-0.0004892083,-2.9804e-06,45155.58126,1402827917.9814467
BTC,1786971600,1786975080.0,63635.5,63636.0,63665.0,-0.0004555093,5.439e-07,45041.36506,1479352521.0089717
BTC,1786975200,1786978680.0,63788.5,63789.0,63819.0,-0.0004700794,-1.3357e-06,44735.596,1513490707.0591197
BTC,1786978800,1786982280.0,64144.5,64149.0,64186.0,-0.0006387686,-3.1899e-06,43091.3526,1769221871.5902865
BTC,1786982400,1786985940.0,64077.5,64078.0,64110.4,-0.0005053782,-7.8632e-06,43348.35646,1764692596.0001416
BTC,1786986000,1786989540.0,64306.5,64308.0,64343.6,-0.0005688211,-2.8631e-06,42403.86326,1900941567.823189
BTC,1786989600,1786993080.0,64375.5,64383.0,64423.0,-0.0005293141,-4.9648e-06,42187.76734,2079036020.7660098
BTC,1786993200,1786996740.0,64280.5,64280.0,64315.1,-0.0005302021,-1.34676e-05,42827.2145,2109544869.5877397
BTC,1786996800,1787000280.0,64350.5,64350.5,64388.0,-0.0005746412,-1.12691e-05,43137.2462999999,2126040053.9536276
BTC,1787000400,1787003940.0,64341.5,64343.9,64380.6,-0.0005995595,-1.38879e-05,42899.0294,2099041187.9718595
BTC,1787004000,1787007480.0,64249.5,64249.0,64289.8,-0.0006190718,-1.19828e-05,42938.89818,2024469539.2322109
BTC,1787007600,1787011080.0,64538.5,64526.0,64560.0,-0.0003097893,-1.15674e-05,42835.00272,1938764760.6253598
BTC,1787011200,1787014680.0,64335.5,64339.0,64380.0,-0.000677229,-1.12034e-05,42802.8832,1899885310.1529408
BTC,1787014800,1787018340.0,64140.5,64141.0,64178.0,-0.0005765215,-1.15879e-05,42886.1433399999,1733738374.8426106
BTC,1787018400,1787021940.0,64055.5,64056.0,64087.0,-0.0004837174,-9.685e-06,42305.13422,1659349911.24697
BTC,1787022000,1787025540.0,64126.5,64127.0,64160.2,-0.0005174547,-2.374e-06,41946.92752,1635377912.3739016
BTC,1787025600,1787029140.0,64175.5,64176.0,64207.0,-0.0004828134,-5.1401e-06,41812.73694,1604375917.17425
BTC,1787029200,1787032740.0,64197.5,64198.0,64235.0,-0.00057601,-2.32e-07,41904.07612,1604088011.392111
BTC,1787032800,1787036340.0,64275.5,64272.1,64304.9,-0.0004494214,-2.1931e-06,41995.0596200001,1567606194.567993
BTC,1787036400,1787039880.0,64143.5,64138.0,64177.0,-0.0005142029,-1.8696e-06,42049.3985,1589220281.5092986
BTC,1787040000,1787043540.0,64249.5,64259.0,64294.0,-0.0006843562,-1.62e-07,41750.8287,1603802723.909556
BTC,1787043600,1787047140.0,64140.5,64141.0,64173.7,-0.0005095545,-4.907e-06,41688.17212,1605803872.5053017
BTC,1787047200,1787050740.0,64175.5,64174.0,64204.0,-0.0004361099,9.616e-07,41647.8585,1570508746.7178288
BTC,1787050800,1787054340.0,64323.5,64324.0,64353.1,-0.0004521927,4.5092e-06,41790.62294,1555845212.4106688
BTC,1787054400,1787057880.0,64206.5,64204.0,64235.1,-0.0004374555,-2.2737e-06,41989.52466,1541153215.5887814
BTC,1787058000,1787061480.0,64177.5,64175.0,64205.0,-0.000420528,2.3456e-06,41689.69306,1508370861.7021167
BTC,1787061600,1787065140.0,64714.5,64714.0,64746.0,-0.0004787941,-4.501e-07,41573.2785999999,1834043546.444072
BTC,1787065200,1787068680.0,64828.5,64820.3,64852.4,-0.0003608193,1.9276e-06,41531.29646,1644948638.6666918
BTC,1787068800,1787072280.0,64801.5,64802.0,64833.4,-0.0004843183,-7.7787e-06,41615.46292,1653198455.1744192
BTC,1787072400,1787075880.0,64663.5,64664.0,64699.0,-0.0005409666,-2.7086e-06,41919.66844,1525212135.95285
BTC,1787076000,1787079540.0,64733.5,64737.0,64775.8,-0.0006453027,-3.1983e-06,41391.80606,1409851554.6012123
BTC,1787079600,1787083140.0,64612.5,64613.0,64647.8,-0.0005383014,8.19e-07,41439.71208,1371426078.9843786
BTC,1787083200,1787086740.0,64562.5,64563.0,64598.0,-0.0005418124,3.6215e-06,41369.28978,1371263962.4506993
BTC,1787086800,1787090280.0,64553.5,64554.7,64584.9,-0.00047844,2.2169e-06,41319.72338,1367472308.5140698
BTC,1787090400,1787093940.0,64605.5,64602.0,64632.0,-0.0004022775,3.7997e-06,41337.74188,1363839760.963602
BTC,1787094000,1787097540.0,64695.5,64696.0,64726.0,-0.0004634923,1.25e-05,41214.73424,1379999048.4148064
BTC,1787097600,1787101140.0,64474.5,64478.0,64514.8,-0.0006169127,2.6375e-06,41559.90058,1385934144.2728713
BTC,1787101200,1787104740.0,64365.5,64366.0,64398.0,-0.0004969098,-3.4449e-06,41409.6848,1420368040.2352486
BTC,1787104800,1787108280.0,64329.5,64330.0,64362.0,-0.0004971878,8.459e-07,41103.7848,1398793536.8790493
BTC,1787108400,1787111940.0,64305.5,64306.0,64336.0,-0.0004663019,6.0832e-06,40651.8062799999,1422778701.414821
BTC,1787112000,1787115480.0,64285.5,64285.3,64313.1,-0.000421376,7.8633e-06,40577.10878,1423473763.336488
BTC,1787115600,1787119080.0,64221.5,64222.0,64252.0,-0.0004669115,6.426e-06,40474.3375799999,1424608794.528299
BTC,1787119200,1787122680.0,64305.5,64314.0,64341.0,-0.0005439766,1.439e-06,40284.27146,1444317954.4302185
BTC,1787122800,1787126340.0,64270.5,64271.0,64300.9,-0.0004650013,4.1955e-06,40100.3399999999,1412600382.2824686
BTC,1787126400,1787129880.0,64395.5,64394.0,64425.0,-0.0004501358,4.1522e-06,39778.2180799999,1395716361.9356694
BTC,1787130000,1787133540.0,64397.5,64397.0,64425.0,-0.000419092,2.5109e-06,39799.00176,1382084607.05774
BTC,1787133600,1787137140.0,64404.5,64404.0,64433.6,-0.0004438678,6.3815e-06,39633.6330399999,1380753293.6788611
BTC,1787137200,1787140680.0,64479.5,64479.5,64513.3,-0.0005161726,3.8992e-06,39507.1036,1396828308.864582
BTC,1787140800,1787144340.0,64827.5,64828.0,64868.0,-0.0006166369,-4.02e-07,40087.5397999999,1558868559.7373786
BTC,1787144400,1787147880.0,65018.5,65023.0,65056.8,-0.0005810307,-6.406e-07,39373.99358,1783942824.0179505
BTC,1787148000,1787151540.0,65915.5,65919.0,65954.0,-0.0005761591,-6.109e-07,39861.9100399999,1850252990.7267253
BTC,1787151600,1787155140.0,68476.5,68467.0,68493.0,-0.0002336005,1.25e-05,36870.55572,3615756068.555668
BTC,1787155200,1787158740.0,68391.5,68395.0,68429.9,-0.0005538515,1.25e-05,37823.4724399999,3954723845.963059
BTC,1787158800,1787162280.0,68208.5,68221.0,68244.0,-0.0005128656,1.25e-05,36932.7725799999,4449102854.222101
BTC,1787162400,1787165940.0,68347.5,68347.6,68378.9,-0.0004518938,1.03337e-05,36818.3257,4544132287.951654
BTC,1787166000,1787169540.0,68458.5,68456.0,68484.0,-0.0003650488,7.2638e-06,36722.6497999999,4666477813.851613
BTC,1787169600,1787173080.0,69090.5,69086.0,69106.8,-0.0002286316,1.1877e-05,35235.7146799999,4994994395.231301
BTC,1787173200,1787176680.0,69752.5,69775.0,69780.4,-0.0003926604,1.25e-05,34398.318,5403497421.900773
BTC,1787176800,1787180340.0,69238.5,69229.0,69252.0,-8.37521e-05,1.25e-05,34381.9156799999,5569181782.202192
BTC,1787180400,1787183940.0,69299.5,69296.0,69313.3,-0.0001918824,1.25e-05,34500.5636,5607061594.150166
BTC,1787184000,1787187480.0,69457.5,69458.0,69483.8,-0.0003713096,1.25e-05,34379.1137,5636354123.548721
BTC,1787187600,1787191080.0,69689.5,69687.3,69708.1,-0.0002596542,1.25e-05,34391.35628,5654149609.173378
BTC,1787191200,1787194740.0,69318.5,69318.0,69328.8,-0.0001413554,1.25e-05,34534.69488,5678039397.767142
BTC,1787194800,1787198340.0,69201.5,69201.0,69206.0,-5.77985e-05,1.25e-05,34866.10288,5729121698.583085
BTC,1787198400,1787201880.0,69496.5,69496.0,69510.0,-0.0001870234,1.25e-05,34968.0385,5786088114.879684
BTC,1787202000,1787205540.0,69394.5,69402.0,69410.0,-0.0002161072,1.25e-05,35005.30906,5809389332.972473
BTC,1787205600,1787209140.0,69840.5,69837.8,69847.0,-8.5902e-05,1.25e-05,35083.11928,5852825369.025199
BTC,1787209200,1787212740.0,69781.5,69781.0,69789.0,-0.0001003023,1.25e-05,35130.18362,5924478934.191773
BTC,1787212800,1787216340.0,71628.5,71623.0,71639.0,-0.0001395888,1.25e-05,35307.3158400001,6710013939.88822
BTC,1787216400,1787219880.0,71676.5,71671.0,71693.0,-0.0002231738,1.25e-05,35803.84956,7065975866.027465
BTC,1787220000,1787223540.0,71959.5,71957.0,71973.0,-0.0001806233,1.25e-05,37080.34436,7498226185.177027
BTC,1787223600,1787227140.0,71900.5,71906.5,71925.8,-0.0003447998,1.25e-05,37303.3970999999,7659413663.813104
BTC,1787227200,1787230680.0,71892.5,71893.0,71919.9,-0.0003740272,1.25e-05,36549.69204,7692346472.918587
BTC,1787230800,1787234340.0,71631.5,71629.0,71653.8,-0.0003042407,1.25e-05,35225.5421399999,7744736316.187264
BTC,1787234400,1787237880.0,71670.5,71657.0,71686.0,-0.0001841364,1.25e-05,35448.6996799999,7475869349.414696
BTC,1787238000,1787241540.0,72495.5,72491.0,72504.0,-0.0001103387,1.25e-05,36498.5904,6151214732.4557
BTC,1787241600,1787245140.0,72790.0,72789.0,72796.5,-5.3574e-05,1.25e-05,36388.96498,5851837281.565527
BTC,1787245200,1787248680.0,72850.5,72843.0,72858.0,-6.8627e-06,1.25e-05,36328.45524,5466803854.456453
BTC,1787248800,1787252280.0,72438.5,72446.0,72468.0,-0.0004001766,1.25e-05,36180.96116,5428892935.310574
BTC,1787252400,1787255940.0,72666.5,72660.0,72687.0,-0.0002751524,1.25e-05,35731.4122599999,5357913651.024797
BTC,1787256000,1787259480.0,72610.5,72611.0,72643.0,-0.0004405104,1.25e-05,35262.0567,5104608658.882987
BTC,1787259600,1787263080.0,72693.5,72693.0,72725.0,-0.0004262633,1.25e-05,35379.92192,4743536488.414642
BTC,1787263200,1787266740.0,72660.5,72655.0,72685.0,-0.0003301919,7.6881e-06,35487.1703,4660543528.138623
BTC,1787266800,1787270340.0,73021.5,73019.0,73050.0,-0.0003832991,1.14475e-05,35193.7557,4785314262.743484
BTC,1787270400,1787273880.0,73651.5,73649.0,73667.0,-8.41625e-05,1.25e-05,35920.63114,5060983060.774023
BTC,1787274000,1787277540.0,75164.5,75163.6,75167.0,-2.66074e-05,1.25e-05,34298.60444,5853602217.365684
BTC,1787277600,1787281080.0,74418.5,74416.2,74430.0,-0.0001477899,1.25e-05,34012.27022,6241392229.116403
BTC,1787281200,1787284740.0,74574.5,74575.0,74579.8,0.0,1.25e-05,34284.11088,6387336579.5271845
BTC,1787284800,1787288340.0,75003.5,75003.0,75001.6,1.86663e-05,1.25e-05,34843.8909000005,6437843378.35755
BTC,1787288400,1787291940.0,75388.5,75389.0,75399.0,-0.0001326278,1.25e-05,34427.88522,6654494138.815436
BTC,1787292000,1787295540.0,75572.5,75570.0,75581.3,0.0,1.25e-05,34543.1976000001,6791414332.916078
BTC,1787295600,1787299140.0,76252.5,76240.0,76229.9,0.0002256332,1.25e-05,34596.7035,7190906750.760342
BTC,1787299200,1787302740.0,79376.5,79341.0,79287.0,0.0010846671,1.25e-05,35826.51044,7110729925.44803
